,Reigion Name,Dates,Mobility Retail & Recreation (% from Baseline),Mobility Parks (% from Baseline),Mobility Grocery & Pharmacy (% from Baseline),Mobility Transit Stations (% from Baseline),Mobility Workplaces (% from Baseline),Mobility Residential (% from baseline)
5974,Fife,18/06/2020,-50.0,63.0,-8.0,-45.0,-52.0,18.0
5975,Fife,19/06/2020,-53.0,23.0,-10.0,-47.0,-52.0,18.0
5976,Fife,20/06/2020,-58.0,97.0,-2.0,-34.0,-20.0,8.0
5977,Fife,21/06/2020,-57.0,8.0,-14.0,-38.0,-15.0,8.0
5978,Fife,22/06/2020,-50.0,10.0,-16.0,-47.0,-53.0,17.0
5979,Fife,23/06/2020,-51.0,39.0,-12.0,-44.0,-53.0,17.0
5980,Flintshire,15/02/2020,-7.0,-36.0,-6.0,-16.0,-3.0,2.0
5981,Flintshire,16/02/2020,-5.0,-25.0,-4.0,-10.0,-1.0,
5982,Flintshire,17/02/2020,7.0,,0.0,-2.0,-17.0,2.0
5983,Flintshire,18/02/2020,9.0,,0.0,-1.0,-17.0,3.0
5984,Flintshire,19/02/2020,7.0,-14.0,-2.0,-9.0,-17.0,3.0
5985,Flintshire,20/02/2020,4.0,-7.0,-2.0,-6.0,-18.0,4.0
5986,Flintshire,21/02/2020,6.0,-8.0,0.0,-3.0,-18.0,4.0
5987,Flintshire,22/02/2020,-2.0,-25.0,-1.0,-4.0,0.0,0.0
5988,Flintshire,23/02/2020,-1.0,-17.0,2.0,-2.0,-3.0,
5989,Flintshire,24/02/2020,-2.0,,0.0,-4.0,-1.0,1.0
5990,Flintshire,25/02/2020,2.0,,7.0,-4.0,1.0,0.0
5991,Flintshire,26/02/2020,-1.0,-11.0,-3.0,-8.0,-2.0,1.0
5992,Flintshire,27/02/2020,-1.0,,4.0,-3.0,-1.0,1.0
5993,Flintshire,28/02/2020,3.0,-19.0,2.0,-3.0,0.0,1.0
5994,Flintshire,29/02/2020,3.0,-12.0,3.0,-2.0,0.0,0.0
5995,Flintshire,01/03/2020,7.0,22.0,6.0,7.0,1.0,
5996,Flintshire,02/03/2020,4.0,,4.0,1.0,1.0,0.0
5997,Flintshire,03/03/2020,5.0,,2.0,-3.0,-1.0,0.0
5998,Flintshire,04/03/2020,4.0,,2.0,-1.0,0.0,0.0
5999,Flintshire,05/03/2020,3.0,,6.0,-3.0,1.0,0.0
6000,Flintshire,06/03/2020,5.0,,5.0,-3.0,-1.0,0.0
6001,Flintshire,07/03/2020,4.0,47.0,4.0,-3.0,1.0,0.0
6002,Flintshire,08/03/2020,5.0,37.0,7.0,-1.0,-3.0,
6003,Flintshire,09/03/2020,-2.0,,2.0,-8.0,0.0,0.0
6004,Flintshire,10/03/2020,2.0,,9.0,-3.0,-1.0,1.0
6005,Flintshire,11/03/2020,1.0,,4.0,-9.0,-1.0,0.0
6006,Flintshire,12/03/2020,1.0,,12.0,-9.0,-1.0,1.0
6007,Flintshire,13/03/2020,4.0,,14.0,-5.0,-4.0,1.0
6008,Flintshire,14/03/2020,-2.0,,13.0,-7.0,-2.0,1.0
6009,Flintshire,15/03/2020,-5.0,,13.0,-6.0,-4.0,
6010,Flintshire,16/03/2020,1.0,,22.0,-6.0,-6.0,2.0
6011,Flintshire,17/03/2020,-5.0,,26.0,-14.0,-11.0,5.0
6012,Flintshire,18/03/2020,-9.0,,24.0,-25.0,-18.0,8.0
6013,Flintshire,19/03/2020,-10.0,,32.0,-18.0,-22.0,10.0
6014,Flintshire,20/03/2020,-16.0,,12.0,-25.0,-25.0,11.0
6015,Flintshire,21/03/2020,-35.0,34.0,8.0,-27.0,-21.0,9.0
6016,Flintshire,22/03/2020,-48.0,42.0,-11.0,-13.0,-28.0,
6017,Flintshire,23/03/2020,-33.0,,-7.0,-32.0,-38.0,15.0
6018,Flintshire,24/03/2020,-61.0,,-19.0,-50.0,-50.0,21.0
6019,Flintshire,25/03/2020,-64.0,-7.0,-25.0,-51.0,-58.0,23.0
6020,Flintshire,26/03/2020,-67.0,-23.0,-25.0,-51.0,-60.0,25.0
6021,Flintshire,27/03/2020,-68.0,-31.0,-27.0,-54.0,-63.0,26.0
6022,Flintshire,28/03/2020,-76.0,-49.0,-38.0,-66.0,-55.0,
6023,Flintshire,29/03/2020,-80.0,-48.0,-44.0,-60.0,-54.0,
6024,Flintshire,30/03/2020,-66.0,-34.0,-31.0,-57.0,-66.0,25.0
6025,Flintshire,31/03/2020,-65.0,-20.0,-26.0,-57.0,-66.0,26.0
6026,Flintshire,01/04/2020,-68.0,-27.0,-31.0,-59.0,-66.0,26.0
6027,Flintshire,02/04/2020,-68.0,-34.0,-27.0,-59.0,-66.0,27.0
6028,Flintshire,03/04/2020,-67.0,-23.0,-28.0,-53.0,-66.0,27.0
6029,Flintshire,04/04/2020,-73.0,-36.0,-34.0,-57.0,-54.0,
6030,Flintshire,05/04/2020,-77.0,-32.0,-39.0,-49.0,-50.0,
6031,Flintshire,06/04/2020,-64.0,-24.0,-28.0,-56.0,-66.0,24.0
6032,Flintshire,07/04/2020,-63.0,,-25.0,-52.0,-67.0,25.0
6033,Flintshire,08/04/2020,-63.0,-16.0,-29.0,-52.0,-66.0,25.0
6034,Flintshire,09/04/2020,-58.0,-20.0,-13.0,-45.0,-67.0,26.0
6035,Flintshire,10/04/2020,-71.0,-23.0,-38.0,-57.0,-81.0,
6036,Flintshire,11/04/2020,-72.0,-32.0,-28.0,-51.0,-56.0,
6037,Flintshire,12/04/2020,-91.0,-45.0,-67.0,-51.0,-57.0,
6038,Flintshire,13/04/2020,-71.0,-22.0,-40.0,-58.0,-84.0,
6039,Flintshire,14/04/2020,-61.0,,-22.0,-47.0,-67.0,25.0
6040,Flintshire,15/04/2020,-63.0,-23.0,-27.0,-51.0,-66.0,26.0
6041,Flintshire,16/04/2020,-64.0,-5.0,-22.0,-46.0,-66.0,27.0
6042,Flintshire,17/04/2020,-64.0,-25.0,-26.0,-46.0,-66.0,27.0
6043,Flintshire,18/04/2020,-75.0,-54.0,-39.0,-51.0,-51.0,
6044,Flintshire,19/04/2020,-76.0,-10.0,-41.0,-38.0,-47.0,
6045,Flintshire,20/04/2020,-64.0,,-31.0,-39.0,-60.0,23.0
6046,Flintshire,21/04/2020,-64.0,,-28.0,-37.0,-62.0,24.0
6047,Flintshire,22/04/2020,-65.0,-11.0,-31.0,-41.0,-61.0,24.0
6048,Flintshire,23/04/2020,-64.0,-10.0,-25.0,-38.0,-61.0,25.0
6049,Flintshire,24/04/2020,-65.0,-13.0,-28.0,-33.0,-61.0,25.0
6050,Flintshire,25/04/2020,-71.0,-18.0,-33.0,-29.0,-48.0,
6051,Flintshire,26/04/2020,-75.0,-24.0,-39.0,-30.0,-45.0,
6052,Flintshire,27/04/2020,-62.0,,-29.0,-35.0,-60.0,23.0
6053,Flintshire,28/04/2020,-67.0,-35.0,-31.0,-49.0,-61.0,23.0
6054,Flintshire,29/04/2020,-67.0,-38.0,-31.0,-45.0,-60.0,25.0
6055,Flintshire,30/04/2020,-66.0,-28.0,-23.0,-46.0,-60.0,25.0
6056,Flintshire,01/05/2020,-68.0,-26.0,-29.0,-47.0,-61.0,26.0
6057,Flintshire,02/05/2020,-72.0,-17.0,-32.0,-42.0,-46.0,
6058,Flintshire,03/05/2020,-77.0,-15.0,-37.0,-38.0,-45.0,
6059,Flintshire,04/05/2020,-63.0,,-27.0,-41.0,-59.0,22.0
6060,Flintshire,05/05/2020,-62.0,,-23.0,-41.0,-59.0,23.0
6061,Flintshire,06/05/2020,-62.0,,-23.0,-41.0,-58.0,23.0
6062,Flintshire,07/05/2020,-59.0,,-12.0,-40.0,-59.0,23.0
6063,Flintshire,08/05/2020,-71.0,-3.0,-33.0,-52.0,-78.0,29.0
6064,Flintshire,09/05/2020,-72.0,-13.0,-30.0,-47.0,-47.0,
6065,Flintshire,10/05/2020,-77.0,-39.0,-39.0,-52.0,-44.0,
6066,Flintshire,11/05/2020,-60.0,,-23.0,-40.0,-58.0,22.0
6067,Flintshire,12/05/2020,-60.0,,-21.0,-37.0,-57.0,23.0
6068,Flintshire,13/05/2020,-61.0,,-24.0,-35.0,-58.0,23.0
6069,Flintshire,14/05/2020,-60.0,,-19.0,-29.0,-58.0,21.0
6070,Flintshire,15/05/2020,-62.0,-3.0,-25.0,-40.0,-57.0,23.0
6071,Flintshire,16/05/2020,-68.0,-9.0,-27.0,-36.0,-40.0,
6072,Flintshire,17/05/2020,-73.0,-17.0,-33.0,-37.0,-40.0,
6073,Flintshire,18/05/2020,-57.0,,-19.0,-37.0,-57.0,21.0
6074,Flintshire,19/05/2020,-56.0,,-18.0,-34.0,-57.0,21.0
6075,Flintshire,20/05/2020,-58.0,,-19.0,-32.0,-58.0,22.0
6076,Flintshire,21/05/2020,-58.0,,-17.0,-32.0,-57.0,23.0
6077,Flintshire,22/05/2020,-60.0,-17.0,-22.0,-40.0,-58.0,23.0
6078,Flintshire,23/05/2020,-64.0,-24.0,-27.0,-38.0,-39.0,
6079,Flintshire,24/05/2020,-71.0,-7.0,-30.0,-24.0,-38.0,
6080,Flintshire,25/05/2020,-64.0,,-29.0,-40.0,-78.0,26.0
6081,Flintshire,26/05/2020,-53.0,,-17.0,-27.0,-57.0,20.0
6082,Flintshire,27/05/2020,-54.0,,-19.0,-32.0,-56.0,21.0
6083,Flintshire,28/05/2020,-55.0,,-13.0,-27.0,-56.0,21.0
6084,Flintshire,29/05/2020,-57.0,13.0,-17.0,-31.0,-55.0,21.0
6085,Flintshire,30/05/2020,-64.0,4.0,-22.0,-29.0,-32.0,
6086,Flintshire,31/05/2020,-67.0,11.0,-24.0,-18.0,-28.0,
6087,Flintshire,01/06/2020,-51.0,,-13.0,-21.0,-52.0,18.0
6088,Flintshire,02/06/2020,-54.0,,-16.0,-22.0,-52.0,18.0
6089,Flintshire,03/06/2020,-56.0,-25.0,-21.0,-33.0,-54.0,21.0
6090,Flintshire,04/06/2020,-53.0,-6.0,-14.0,-20.0,-52.0,21.0
6091,Flintshire,05/06/2020,-56.0,-13.0,-16.0,-38.0,-52.0,21.0
6092,Flintshire,06/06/2020,-63.0,-12.0,-20.0,-34.0,-31.0,
6093,Flintshire,07/06/2020,-65.0,12.0,-21.0,-23.0,-27.0,
6094,Flintshire,08/06/2020,-51.0,,-17.0,-28.0,-49.0,18.0
6095,Flintshire,09/06/2020,-53.0,,-18.0,-30.0,-50.0,18.0
6096,Flintshire,10/06/2020,-53.0,,-15.0,-33.0,-50.0,19.0
6097,Flintshire,11/06/2020,-52.0,-10.0,-17.0,-41.0,-51.0,21.0
6098,Flintshire,12/06/2020,-52.0,5.0,-21.0,-38.0,-49.0,20.0
6099,Flintshire,13/06/2020,-58.0,14.0,-23.0,-31.0,-22.0,11.0
6100,Flintshire,14/06/2020,-61.0,2.0,-27.0,-31.0,-25.0,
6101,Flintshire,15/06/2020,-47.0,,-18.0,-36.0,-48.0,17.0
6102,Flintshire,16/06/2020,-47.0,,-16.0,-37.0,-48.0,18.0
6103,Flintshire,17/06/2020,-49.0,,-16.0,-35.0,-48.0,18.0
6104,Flintshire,18/06/2020,-52.0,-27.0,-19.0,-49.0,-51.0,21.0
6105,Flintshire,19/06/2020,-48.0,0.0,-16.0,-45.0,-48.0,18.0
6106,Flintshire,20/06/2020,-54.0,19.0,-15.0,-37.0,-21.0,10.0
6107,Flintshire,21/06/2020,-60.0,6.0,-22.0,-26.0,-14.0,
6108,Flintshire,22/06/2020,-41.0,,-20.0,-35.0,-49.0,16.0
6109,Flintshire,23/06/2020,-43.0,,-15.0,-34.0,-48.0,16.0
6110,Glasgow City,15/02/2020,-19.0,-31.0,-8.0,-18.0,-4.0,3.0
6111,Glasgow City,16/02/2020,3.0,-1.0,-3.0,-5.0,0.0,1.0
6112,Glasgow City,17/02/2020,0.0,2.0,0.0,0.0,1.0,1.0
6113,Glasgow City,18/02/2020,1.0,9.0,2.0,1.0,2.0,0.0
6114,Glasgow City,19/02/2020,-3.0,3.0,0.0,0.0,2.0,0.0
6115,Glasgow City,20/02/2020,14.0,7.0,1.0,4.0,1.0,0.0
6116,Glasgow City,21/02/2020,-7.0,-14.0,-6.0,0.0,-1.0,2.0
6117,Glasgow City,22/02/2020,-14.0,-24.0,-3.0,-14.0,0.0,2.0
6118,Glasgow City,23/02/2020,13.0,3.0,0.0,8.0,2.0,0.0
6119,Glasgow City,24/02/2020,-2.0,-3.0,0.0,-4.0,0.0,1.0
6120,Glasgow City,25/02/2020,1.0,6.0,4.0,-2.0,2.0,0.0
6121,Glasgow City,26/02/2020,-5.0,4.0,0.0,-2.0,2.0,0.0
6122,Glasgow City,27/02/2020,19.0,11.0,3.0,3.0,1.0,0.0
6123,Glasgow City,28/02/2020,1.0,-7.0,0.0,2.0,0.0,0.0
6124,Glasgow City,29/02/2020,-5.0,-7.0,-1.0,-3.0,1.0,0.0
6125,Glasgow City,01/03/2020,0.0,-9.0,-1.0,0.0,1.0,0.0
6126,Glasgow City,02/03/2020,3.0,14.0,5.0,-1.0,0.0,1.0
6127,Glasgow City,03/03/2020,7.0,12.0,4.0,-3.0,1.0,0.0
6128,Glasgow City,04/03/2020,9.0,26.0,8.0,-1.0,1.0,0.0
6129,Glasgow City,05/03/2020,8.0,9.0,6.0,-2.0,1.0,0.0
6130,Glasgow City,06/03/2020,6.0,5.0,5.0,2.0,1.0,0.0
6131,Glasgow City,07/03/2020,-1.0,-12.0,0.0,-1.0,2.0,1.0
6132,Glasgow City,08/03/2020,4.0,9.0,3.0,8.0,3.0,-1.0
6133,Glasgow City,09/03/2020,2.0,2.0,3.0,-3.0,-1.0,1.0
6134,Glasgow City,10/03/2020,2.0,0.0,5.0,-7.0,0.0,1.0
6135,Glasgow City,11/03/2020,-1.0,-4.0,5.0,-8.0,0.0,1.0
6136,Glasgow City,12/03/2020,11.0,-6.0,12.0,-7.0,-2.0,1.0
6137,Glasgow City,13/03/2020,-3.0,2.0,13.0,-10.0,-4.0,2.0
6138,Glasgow City,14/03/2020,-20.0,-29.0,9.0,-23.0,-2.0,3.0
6139,Glasgow City,15/03/2020,-13.0,-1.0,9.0,-16.0,-4.0,2.0
6140,Glasgow City,16/03/2020,-13.0,-11.0,13.0,-23.0,-13.0,5.0
6141,Glasgow City,17/03/2020,-23.0,-25.0,13.0,-37.0,-20.0,9.0
6142,Glasgow City,18/03/2020,-32.0,-23.0,18.0,-48.0,-28.0,11.0
6143,Glasgow City,19/03/2020,-29.0,-2.0,21.0,-50.0,-32.0,12.0
6144,Glasgow City,20/03/2020,-40.0,-5.0,4.0,-54.0,-34.0,14.0
6145,Glasgow City,21/03/2020,-63.0,-39.0,-5.0,-67.0,-31.0,12.0
6146,Glasgow City,22/03/2020,-61.0,0.0,-18.0,-62.0,-32.0,9.0
6147,Glasgow City,23/03/2020,-53.0,-37.0,-17.0,-65.0,-51.0,18.0
6148,Glasgow City,24/03/2020,-75.0,-46.0,-26.0,-78.0,-65.0,25.0
6149,Glasgow City,25/03/2020,-80.0,-51.0,-31.0,-82.0,-71.0,28.0
6150,Glasgow City,26/03/2020,-80.0,-51.0,-34.0,-83.0,-73.0,29.0
6151,Glasgow City,27/03/2020,-82.0,-52.0,-35.0,-84.0,-74.0,31.0
6152,Glasgow City,28/03/2020,-87.0,-55.0,-39.0,-85.0,-63.0,21.0
6153,Glasgow City,29/03/2020,-84.0,-37.0,-44.0,-81.0,-60.0,16.0
6154,Glasgow City,30/03/2020,-77.0,-34.0,-37.0,-82.0,-75.0,27.0
6155,Glasgow City,31/03/2020,-78.0,-36.0,-34.0,-83.0,-76.0,28.0
6156,Glasgow City,01/04/2020,-80.0,-43.0,-34.0,-84.0,-76.0,29.0
6157,Glasgow City,02/04/2020,-80.0,-49.0,-36.0,-84.0,-76.0,30.0
6158,Glasgow City,03/04/2020,-81.0,-55.0,-35.0,-84.0,-75.0,31.0
6159,Glasgow City,04/04/2020,-86.0,-58.0,-37.0,-85.0,-62.0,21.0
6160,Glasgow City,05/04/2020,-83.0,-35.0,-41.0,-81.0,-59.0,16.0
6161,Glasgow City,06/04/2020,-77.0,-35.0,-36.0,-82.0,-75.0,27.0
6162,Glasgow City,07/04/2020,-77.0,-19.0,-31.0,-83.0,-75.0,28.0
6163,Glasgow City,08/04/2020,-79.0,-34.0,-33.0,-84.0,-75.0,28.0
6164,Glasgow City,09/04/2020,-78.0,-45.0,-31.0,-84.0,-75.0,29.0
6165,Glasgow City,10/04/2020,-80.0,-34.0,-32.0,-85.0,-79.0,31.0
6166,Glasgow City,11/04/2020,-84.0,-35.0,-33.0,-84.0,-61.0,20.0
6167,Glasgow City,12/04/2020,-84.0,-24.0,-43.0,-81.0,-57.0,16.0
6168,Glasgow City,13/04/2020,-79.0,-14.0,-42.0,-86.0,-82.0,29.0
6169,Glasgow City,14/04/2020,-76.0,-25.0,-34.0,-82.0,-75.0,28.0
6170,Glasgow City,15/04/2020,-77.0,-21.0,-31.0,-83.0,-75.0,28.0
6171,Glasgow City,16/04/2020,-77.0,-38.0,-32.0,-83.0,-75.0,29.0
6172,Glasgow City,17/04/2020,-79.0,-44.0,-32.0,-83.0,-74.0,30.0
6173,Glasgow City,18/04/2020,-84.0,-30.0,-33.0,-82.0,-58.0,19.0
6174,Glasgow City,19/04/2020,-80.0,-4.0,-37.0,-77.0,-53.0,15.0
6175,Glasgow City,20/04/2020,-74.0,-8.0,-34.0,-80.0,-73.0,26.0
6176,Glasgow City,21/04/2020,-75.0,-12.0,-31.0,-81.0,-73.0,27.0
6177,Glasgow City,22/04/2020,-76.0,-16.0,-32.0,-81.0,-73.0,27.0
6178,Glasgow City,23/04/2020,-75.0,-20.0,-30.0,-81.0,-73.0,28.0
6179,Glasgow City,24/04/2020,-77.0,-10.0,-29.0,-80.0,-72.0,28.0
6180,Glasgow City,25/04/2020,-82.0,-21.0,-30.0,-81.0,-56.0,18.0
6181,Glasgow City,26/04/2020,-78.0,-19.0,-36.0,-77.0,-53.0,15.0
6182,Glasgow City,27/04/2020,-73.0,-22.0,-34.0,-79.0,-72.0,26.0
6183,Glasgow City,28/04/2020,-74.0,-29.0,-32.0,-81.0,-72.0,25.0
6184,Glasgow City,29/04/2020,-77.0,-49.0,-34.0,-82.0,-72.0,28.0
6185,Glasgow City,30/04/2020,-76.0,-38.0,-28.0,-81.0,-72.0,28.0
6186,Glasgow City,01/05/2020,-77.0,-24.0,-29.0,-79.0,-71.0,29.0
6187,Glasgow City,02/05/2020,-82.0,-21.0,-28.0,-78.0,-54.0,18.0
6188,Glasgow City,03/05/2020,-77.0,3.0,-33.0,-74.0,-50.0,14.0
6189,Glasgow City,04/05/2020,-72.0,-12.0,-32.0,-79.0,-73.0,26.0
6190,Glasgow City,05/05/2020,-71.0,7.0,-26.0,-77.0,-70.0,25.0
6191,Glasgow City,06/05/2020,-74.0,19.0,-24.0,-77.0,-70.0,25.0
6192,Glasgow City,07/05/2020,-74.0,-19.0,-25.0,-78.0,-70.0,26.0
6193,Glasgow City,08/05/2020,-76.0,-9.0,-28.0,-80.0,-74.0,28.0
6194,Glasgow City,09/05/2020,-82.0,-20.0,-29.0,-79.0,-53.0,18.0
6195,Glasgow City,10/05/2020,-78.0,-22.0,-34.0,-76.0,-49.0,14.0
6196,Glasgow City,11/05/2020,-71.0,1.0,-28.0,-77.0,-70.0,24.0
6197,Glasgow City,12/05/2020,-72.0,-16.0,-27.0,-78.0,-69.0,25.0
6198,Glasgow City,13/05/2020,-74.0,-3.0,-24.0,-78.0,-69.0,25.0
6199,Glasgow City,14/05/2020,-74.0,-23.0,-27.0,-79.0,-69.0,25.0
6200,Glasgow City,15/05/2020,-76.0,-24.0,-27.0,-78.0,-68.0,27.0
6201,Glasgow City,16/05/2020,-81.0,-31.0,-29.0,-78.0,-51.0,18.0
6202,Glasgow City,17/05/2020,-80.0,-54.0,-38.0,-78.0,-47.0,15.0
6203,Glasgow City,18/05/2020,-71.0,-22.0,-28.0,-77.0,-68.0,25.0
6204,Glasgow City,19/05/2020,-72.0,-10.0,-26.0,-78.0,-68.0,25.0
6205,Glasgow City,20/05/2020,-72.0,39.0,-21.0,-76.0,-67.0,24.0
6206,Glasgow City,21/05/2020,-71.0,3.0,-23.0,-78.0,-68.0,25.0
6207,Glasgow City,22/05/2020,-75.0,-50.0,-27.0,-79.0,-68.0,28.0
6208,Glasgow City,23/05/2020,-83.0,-69.0,-33.0,-82.0,-51.0,19.0
6209,Glasgow City,24/05/2020,-76.0,-9.0,-32.0,-73.0,-45.0,14.0
6210,Glasgow City,25/05/2020,-69.0,36.0,-27.0,-77.0,-73.0,24.0
6211,Glasgow City,26/05/2020,-68.0,32.0,-22.0,-75.0,-65.0,23.0
6212,Glasgow City,27/05/2020,-70.0,40.0,-20.0,-75.0,-65.0,23.0
6213,Glasgow City,28/05/2020,-68.0,44.0,-15.0,-75.0,-65.0,23.0
6214,Glasgow City,29/05/2020,-70.0,58.0,-16.0,-74.0,-63.0,22.0
6215,Glasgow City,30/05/2020,-77.0,33.0,-17.0,-73.0,-36.0,11.0
6216,Glasgow City,31/05/2020,-70.0,63.0,-20.0,-66.0,-30.0,8.0
6217,Glasgow City,01/06/2020,-64.0,63.0,-18.0,-71.0,-63.0,20.0
6218,Glasgow City,02/06/2020,-66.0,23.0,-20.0,-73.0,-63.0,22.0
6219,Glasgow City,03/06/2020,-68.0,13.0,-19.0,-74.0,-63.0,23.0
6220,Glasgow City,04/06/2020,-68.0,-23.0,-22.0,-77.0,-64.0,24.0
6221,Glasgow City,05/06/2020,-69.0,-3.0,-21.0,-75.0,-61.0,24.0
6222,Glasgow City,06/06/2020,-74.0,14.0,-20.0,-74.0,-37.0,14.0
6223,Glasgow City,07/06/2020,-66.0,76.0,-23.0,-67.0,-31.0,10.0
6224,Glasgow City,08/06/2020,-61.0,31.0,-21.0,-73.0,-60.0,21.0
6225,Glasgow City,09/06/2020,-64.0,5.0,-22.0,-74.0,-61.0,22.0
6226,Glasgow City,10/06/2020,-70.0,-47.0,-27.0,-78.0,-62.0,24.0
6227,Glasgow City,11/06/2020,-63.0,25.0,-17.0,-73.0,-60.0,22.0
6228,Glasgow City,12/06/2020,-67.0,11.0,-21.0,-73.0,-60.0,23.0
6229,Glasgow City,13/06/2020,-75.0,-27.0,-24.0,-75.0,-37.0,15.0
6230,Glasgow City,14/06/2020,-65.0,79.0,-24.0,-65.0,-26.0,9.0
6231,Glasgow City,15/06/2020,-60.0,34.0,-22.0,-71.0,-60.0,20.0
6232,Glasgow City,16/06/2020,-61.0,43.0,-19.0,-71.0,-59.0,21.0
6233,Glasgow City,17/06/2020,-63.0,45.0,-17.0,-71.0,-59.0,21.0
6234,Glasgow City,18/06/2020,-61.0,64.0,-16.0,-70.0,-59.0,20.0
6235,Glasgow City,19/06/2020,-64.0,7.0,-18.0,-70.0,-59.0,22.0
6236,Glasgow City,20/06/2020,-70.0,49.0,-14.0,-68.0,-29.0,10.0
6237,Glasgow City,21/06/2020,-67.0,-12.0,-24.0,-66.0,-25.0,9.0
6238,Glasgow City,22/06/2020,-61.0,-12.0,-25.0,-71.0,-61.0,21.0
6239,Glasgow City,23/06/2020,-62.0,-11.0,-21.0,-72.0,-61.0,21.0
6240,Gloucestershire,15/02/2020,-16.0,-49.0,-8.0,-15.0,-6.0,3.0
6241,Gloucestershire,16/02/2020,-11.0,-40.0,-4.0,-6.0,-3.0,2.0
6242,Gloucestershire,17/02/2020,12.0,20.0,3.0,7.0,-17.0,3.0
6243,Gloucestershire,18/02/2020,8.0,12.0,1.0,2.0,-16.0,3.0
6244,Gloucestershire,19/02/2020,8.0,11.0,0.0,1.0,-16.0,3.0
6245,Gloucestershire,20/02/2020,7.0,6.0,1.0,3.0,-16.0,3.0
6246,Gloucestershire,21/02/2020,5.0,17.0,-2.0,5.0,-17.0,3.0
6247,Gloucestershire,22/02/2020,-2.0,2.0,-1.0,4.0,-1.0,0.0
6248,Gloucestershire,23/02/2020,-2.0,-6.0,-3.0,13.0,-1.0,-1.0
6249,Gloucestershire,24/02/2020,-6.0,-6.0,-1.0,1.0,-2.0,1.0
6250,Gloucestershire,25/02/2020,-2.0,6.0,4.0,-2.0,1.0,0.0
6251,Gloucestershire,26/02/2020,-2.0,9.0,0.0,0.0,1.0,0.0
6252,Gloucestershire,27/02/2020,2.0,10.0,1.0,2.0,0.0,0.0
6253,Gloucestershire,28/02/2020,4.0,-13.0,0.0,2.0,0.0,1.0
6254,Gloucestershire,29/02/2020,0.0,-24.0,3.0,-7.0,1.0,1.0
6255,Gloucestershire,01/03/2020,4.0,-1.0,3.0,2.0,2.0,0.0
6256,Gloucestershire,02/03/2020,4.0,16.0,5.0,3.0,1.0,0.0
6257,Gloucestershire,03/03/2020,3.0,8.0,1.0,2.0,1.0,0.0
6258,Gloucestershire,04/03/2020,0.0,0.0,2.0,2.0,1.0,1.0
6259,Gloucestershire,05/03/2020,0.0,4.0,5.0,6.0,1.0,1.0
6260,Gloucestershire,06/03/2020,6.0,24.0,4.0,10.0,0.0,0.0
6261,Gloucestershire,07/03/2020,0.0,6.0,2.0,6.0,3.0,0.0
6262,Gloucestershire,08/03/2020,5.0,10.0,2.0,13.0,3.0,-1.0
6263,Gloucestershire,09/03/2020,3.0,9.0,6.0,9.0,0.0,1.0
6264,Gloucestershire,10/03/2020,12.0,14.0,4.0,20.0,-1.0,1.0
6265,Gloucestershire,11/03/2020,9.0,24.0,5.0,17.0,-1.0,1.0
6266,Gloucestershire,12/03/2020,9.0,19.0,11.0,22.0,-2.0,2.0
6267,Gloucestershire,13/03/2020,6.0,25.0,7.0,23.0,-5.0,2.0
6268,Gloucestershire,14/03/2020,-9.0,7.0,6.0,-2.0,-2.0,2.0
6269,Gloucestershire,15/03/2020,-16.0,-22.0,5.0,-5.0,-4.0,3.0
6270,Gloucestershire,16/03/2020,-4.0,32.0,20.0,1.0,-6.0,3.0
6271,Gloucestershire,17/03/2020,-16.0,4.0,23.0,-17.0,-12.0,7.0
6272,Gloucestershire,18/03/2020,-25.0,-6.0,17.0,-22.0,-20.0,11.0
6273,Gloucestershire,19/03/2020,-27.0,-12.0,18.0,-24.0,-23.0,12.0
6274,Gloucestershire,20/03/2020,-30.0,5.0,7.0,-28.0,-25.0,12.0
6275,Gloucestershire,21/03/2020,-50.0,12.0,2.0,-33.0,-24.0,11.0
6276,Gloucestershire,22/03/2020,-56.0,24.0,-13.0,-30.0,-28.0,8.0
6277,Gloucestershire,23/03/2020,-45.0,11.0,-9.0,-37.0,-42.0,17.0
6278,Gloucestershire,24/03/2020,-72.0,-11.0,-25.0,-53.0,-56.0,24.0
6279,Gloucestershire,25/03/2020,-75.0,-4.0,-28.0,-59.0,-62.0,26.0
6280,Gloucestershire,26/03/2020,-76.0,-8.0,-28.0,-60.0,-64.0,27.0
6281,Gloucestershire,27/03/2020,-78.0,-26.0,-32.0,-65.0,-64.0,28.0
6282,Gloucestershire,28/03/2020,-86.0,-54.0,-41.0,-71.0,-57.0,19.0
6283,Gloucestershire,29/03/2020,-86.0,-49.0,-48.0,-73.0,-55.0,15.0
6284,Gloucestershire,30/03/2020,-77.0,-32.0,-35.0,-63.0,-67.0,26.0
6285,Gloucestershire,31/03/2020,-75.0,-18.0,-32.0,-62.0,-67.0,27.0
6286,Gloucestershire,01/04/2020,-77.0,-28.0,-36.0,-64.0,-67.0,28.0
6287,Gloucestershire,02/04/2020,-77.0,-21.0,-34.0,-62.0,-67.0,28.0
6288,Gloucestershire,03/04/2020,-78.0,-22.0,-33.0,-65.0,-66.0,28.0
6289,Gloucestershire,04/04/2020,-84.0,-43.0,-40.0,-70.0,-55.0,19.0
6290,Gloucestershire,05/04/2020,-84.0,-39.0,-45.0,-69.0,-53.0,15.0
