,Reigion Name,Country,Urbanisation,iso_3166_2_code,Reigion Area (ha),"COVID-19 Death Rate April-May (per 100,000)",Gross Income Per Head (2018 pounds),Mobility Retail & Recreation Average Post Lockdown (% from baseline),Mobility Retail & Recreation Rate of Change Post Lockdown (% from baseline per day),Mobility Parks Average Post lockdown (% from baseline),Mobility Park Rate of Change Post lockdown  (% from baseline per day),Mobility Grocery & Pharmacy Average Post Lockdown (% from baseline),Mobility Grocery & Pharmacy Rate of Change Post Lockdown (% from baseline per day),Mobility Transit Stations Average Post lockdown (% from baseline),Mobility Transit Station Rate of Change Post lockdown  (% from baseline per day),Mobility Workplaces Average Post lockdown (% from baseline),Mobility Workplaces Rate of Change Post lockdown  (% from baseline per day),Mobility Residential Average Post Lockdown (% from Baseline),Mobility Residential Rate of Change Post Lockdown (% from Baseline),Greenspace Number,Greenspace Area (ha),Greenspace Average Area (ha),Greenspace Fraction,Greenspace (non-sport) Number,Greenspace (non-sport) Area (ha),Greenspace (non-sport) Average Area (ha),Greenspace (non-sport) Fraction,Greenspace (sport) Number,Greenspace (sport) Area (ha),Greenspace (sport) Average Area (ha),Greenspace (sport) Fraction,Alloments Number,Alloments Area (ha),Alloments Average Area (ha),Alloments Fraction,Bowling Number,Bowling Area (ha),Bowling Average Area (ha),Bowling Fraction,Cemetery Number,Cemetery Area (ha),Cemetery Average Area (ha),Cemetery Fraction,Golf Course Number,Golf Course Area (ha),Golf Course Average Aera,Golf Course Fraction,Other Sport Number,Other Sport Area (ha),Other Sport Average Area (ha),Other Sport Fraction,Religious Grounds Number,Religious Grounds Area (ha),Religious Grounds Average Area (ha),Religious Grounds Fraction,Tennis Court Number,Tennis Court Area (ha),Tennis Court Average Area (ha),Tennis Court Fraction,Public Park or Garden Number,Public Park or Garden Area (ha),Public Park or Garden Average Area (ha),Public Park or Garden Fraction,Playing Field Number,Playing Field Area (ha),Playing Field Average Area (ha),Playing Field Fraction,Play Space Number,Play Space Area (ha),Play Space Average Aera,Play Space Fraction
24,Conwy Principal Area,Wales,Rural,GB-CWY,110098.90065130935,17.7,17572.0,-68.56989247311827,0.1805675748261763,-68.56989247311827,0.29412730148309507,-25.64516129032258,0.21206469517471874,-46.31182795698925,0.30052818477514825,-54.784946236559136,0.24062248217003374,19.473684210526315,-0.055093733595508634,473.0,714.1631362773816,1.5098586390642317,0.006486560102350017,378.0,331.11105170200585,0.8759551632328197,0.003007396529331904,165.0,501.3436355298173,3.0384462759382864,0.004553575308781751,11.0,5.344752379998805,0.4858865799998913,4.854501133418213e-05,23.0,5.188114819999667,0.2255702095652029,4.712231265987638e-05,39.0,19.368524854999656,0.4966288424358886,0.0001759193301697088,11.0,310.64552134037666,28.240501940034243,0.0028215133802671835,51.0,65.75182586500077,1.2892514875490346,0.0005972069246471519,88.0,31.222031164998235,0.35479580869316174,0.000283581679565362,10.0,1.4666225499998904,0.14666225499998903,1.3320955443912951e-05,25.0,140.66723854756816,5.626689541902726,0.0012776443517185589,70.0,118.29155095444007,1.6898792993491438,1.0,145.0,16.21695380000061,0.11184106068965938,1.0
25,Cornwall,England,Rural,GB-CON,358519.6082805761,5.8,18568.0,-65.02150537634408,0.35928501089194587,-65.02150537634408,0.9355435528632389,-29.311827956989248,0.30249768732654975,-39.41935483870968,0.4814986123959298,-52.913978494623656,0.32190922383694914,17.526881720430108,-0.11221688400823614,1953.0,3760.9894134800534,1.9257498276907596,0.010490331146788259,1640.0,1938.539184826087,1.1820360883085896,0.005407066001558814,662.0,2368.162447112014,3.5772846633111994,0.006605391706382482,148.0,96.55262230499976,0.6523825831418902,0.000269309181631812,54.0,13.583347035000047,0.25154346361111196,3.7887319748407654e-05,182.0,116.10580631500045,0.6379439907417607,0.00032384785555197995,49.0,1528.0163883048103,31.184007924587966,0.0042620162273216316,155.0,270.1720932741607,1.7430457630591014,0.0007535768951937631,344.0,145.9026909814853,0.424135729597341,0.000406958748173412,55.0,10.678400039999827,0.19415272799999686,2.9784702965654672e-05,113.0,986.4307083515608,8.729475295146557,0.0027513996042849175,349.0,545.7122184580419,1.5636453250946758,1.0,504.0,47.83513841499925,0.09491098891864931,1.0
26,County Durham,England,Rural,GB-DUR,216227.58014859224,43.7,16542.0,-63.043010752688176,0.26021306436692426,-63.043010752688176,1.0034167885172034,-21.021505376344088,0.2521112470532063,-43.12903225806452,0.3726686759571484,-53.354838709677416,0.2894273522127064,19.053763440860216,-0.09692339828712955,1610.0,3307.2377825165086,2.0541849580847877,0.01529517085768506,1381.0,2059.684086813778,1.4914439441084562,0.009525538256490485,492.0,1772.6780268476468,3.603004119609038,0.008198204991377404,385.0,435.64408921502786,1.1315430888702023,0.0020147480211157704,53.0,15.639474317605828,0.2950844210869024,7.232876725003505e-05,94.0,154.78944315796235,1.64669620380811,0.0007158635501150713,24.0,1009.0372134329313,42.043217226372136,0.004666551846621591,126.0,219.33814586131322,1.7407789354072478,0.0010143856103397328,196.0,125.26184033626069,0.639091022123779,0.0005793055643048883,26.0,3.5388620908800066,0.1361100804184618,1.636637698321412e-05,106.0,780.223526463232,7.360599306256906,0.0036083441618643655,263.0,525.1243311449158,1.9966704606270562,1.0,337.0,38.640856496381396,0.11466129524148783,1.0
27,Cumbria,England,Rural,GB-CMA,675361.5627343507,20.5,20416.0,-65.75268817204301,0.30149801557697453,-65.75268817204301,0.8497359076124257,-25.70967741935484,0.32223747426218263,-51.12903225806452,0.37771179612664496,-56.0,0.31288233714302777,19.204301075268816,-0.10823311748381127,1914.0,5807.978949699213,3.034471760553403,0.008599806785248965,1570.0,4071.5395501331445,2.593337293078436,0.006028681190633082,658.0,2351.862995436613,3.574259871484214,0.003482376145178555,268.0,163.86750561499912,0.6114459164738774,0.00024263670699816743,95.0,21.826477955001156,0.22975239952632795,3.2318211694831774e-05,97.0,174.27759212999752,1.7966762075257476,0.0002580508008545765,42.0,1427.0071786832277,33.976361397219705,0.0021129529091138584,149.0,280.53461852284113,1.8827826746499405,0.0004153843422581449,352.0,160.7227621450046,0.45659875609376305,0.0002379803219689953,58.0,7.071124404998881,0.12191593801722209,1.0470131549047402e-05,124.0,2912.6917639836283,23.48944970954539,0.004312788770789607,314.0,615.4235958705433,1.959947757549501,1.0,415.0,44.556330388974914,0.10736465153969858,1.0
28,Darlington,England,Urban,GB-DAL,20427.88232498764,26.2,17140.0,-65.66666666666667,0.30263197159141775,-73.15789473684211,0.4071220324864636,-25.376344086021504,0.2831010712900242,-60.13978494623656,0.2473217749395721,-51.53763440860215,0.2902628987496644,21.03174603174603,-0.09415090171506599,185.0,682.4561892588241,3.6889523743720223,0.03340807325994997,145.0,239.0387236941105,1.6485429220283483,0.01170159098683055,67.0,517.40113622097,7.722405018223433,0.025328182725434953,32.0,29.760183210001166,0.9300057253125364,0.0014568413277766996,7.0,1.68907355499987,0.24129622214283858,8.268471142178914e-05,6.0,28.800586259999726,4.800097709999954,0.0014098664659317373,8.0,343.0603490675583,42.88254363344479,0.016793730432249583,24.0,98.55319106715505,4.106382961131461,0.004824444820039108,26.0,10.593591907853,0.40744584260973077,0.0005185849291335884,1.0,0.11485187500005183,0.11485187500005183,5.622309408918201e-06,15.0,91.83047789499976,6.1220318596666505,0.004495349857320824,27.0,73.9836706562566,2.740135950231726,1.0,39.0,4.070213765000246,0.10436445551282682,1.0
29,Denbighshire,Wales,Rural,GB-DEN,86082.46039617716,38.4,,-62.54838709677419,0.23138670884187265,-62.67391304347826,0.3605622792171273,-21.978494623655912,0.22458297275521474,-45.16129032258065,0.306526215272597,-51.494623655913976,0.2682104383635224,17.055555555555557,0.024488315620170814,369.0,1045.8052688419366,2.8341606201678498,0.012148877530089506,299.0,758.6026334547864,2.5371325533604896,0.008812511050026577,128.0,384.4868873840434,3.0038038076878393,0.004466495098008585,11.0,4.631098149998418,0.4210089227271289,5.379839433822782e-05,22.0,4.736966315000035,0.21531665068181977,5.5028240284944254e-05,32.0,18.760750679720253,0.5862734587412579,0.00021793929440884567,11.0,240.6602953171469,21.878208665195174,0.0027956948977707705,28.0,40.3451794900021,1.4408992675000751,0.0004686806035087932,75.0,27.257568890001124,0.36343425186668166,0.00031664486312953484,9.0,1.4601942650005824,0.16224380722228693,1.6962738498415738e-05,19.0,600.7846996531724,31.62024735016697,0.006979176674181732,58.0,97.2842519968937,1.6773146896016156,1.0,104.0,9.884264085000734,0.09504100081731474,1.0
30,Derby,England,Urban,GB-DER,7444.425484778564,25.6,15964.0,-67.65591397849462,0.2338038256095013,-70.29729729729729,0.5462267111995835,-21.806451612903224,0.24969413028557783,-71.3225806451613,0.1910566679597743,-54.13978494623656,0.31899973143147015,20.18888888888889,-0.1280714923026809,329.0,909.0294434887203,2.7630074270173868,0.1221087436965271,233.0,626.7564058086498,2.689941655831115,0.08419137340956175,143.0,492.0128396077971,3.4406492280265533,0.06609144528530829,31.0,62.33336658456739,2.0107537607924963,0.008373160119880159,17.0,6.152748190000044,0.36192636411764967,0.0008264906677594421,5.0,36.98910956999952,7.397821913999904,0.004968699014535138,4.0,137.8626408050688,34.4656602012672,0.018518909362039176,56.0,135.51763060000175,2.4199576892857455,0.018203907188955194,38.0,15.370073044094802,0.4044756064235474,0.0020646419358379795,19.0,2.7400180849997016,0.14421147815787902,0.00036806306821152954,26.0,293.22147786262144,11.277749148562362,0.0393880600272196,47.0,209.73980192772697,4.46254897718568,1.0,86.0,9.102576819639332,0.10584391650743409,1.0
31,Derbyshire,England,Rural,GB-DBY,253021.6591064446,25,16731.0,-68.54838709677419,0.24400942973948844,-68.54838709677419,1.2905911491748976,-20.451612903225808,0.2489928680134881,-41.935483870967744,0.46517561397749996,-53.01075268817204,0.31261376861329104,20.150537634408604,-0.10965056250186511,2484.0,5516.439837765534,2.220788984607703,0.02180224355988751,2055.0,3491.882300825635,1.6992127984552967,0.0138007248595134,925.0,3016.8938064122417,3.261506817742964,0.011923460691335732,285.0,261.37679740903536,0.9171115698562644,0.001033021435129693,115.0,26.638856750001686,0.2316422326087103,0.00010528291073609193,92.0,114.99224194829232,1.2499156733510035,0.0004544758830306927,45.0,1641.1049743455796,36.46899942990177,0.006486025663341245,214.0,348.95406241931573,1.6306264599033446,0.001379147001294909,327.0,156.56635941737602,0.47879620616934565,0.0006187863915298633,55.0,7.859643424998395,0.14290260772724353,3.106312500184774e-05,165.0,1903.716788753615,11.537677507597667,0.00752392817072128,496.0,992.3362694723481,2.000677962645863,1.0,690.0,62.89384382497892,0.0911504982970709,1.0
32,Devon,England,Rural,GB-DEV,666357.4007294598,3.3,19588.0,-69.11827956989248,0.29547014413177763,-69.11827956989248,1.0769150428217602,-25.989247311827956,0.31071886843126123,-49.87096774193548,0.40228581659753515,-53.505376344086024,0.309331264360956,18.870967741935484,-0.11317179433618811,3001.0,5903.339364397584,1.967124080105826,0.008859118782105838,2504.0,3199.7285833347155,1.2778468783285606,0.004801820434247418,983.0,3627.380403302709,3.6901123126172015,0.00544359588312792,254.0,187.07810583170223,0.7365279757153631,0.000280747397157904,77.0,20.961666604999305,0.2722294364285624,3.1457092818437405e-05,157.0,128.8376086750001,0.8206217113057331,0.00019334610605954385,57.0,2317.958857405963,40.665944866771284,0.0034785519825674617,224.0,345.9071534709078,1.5442283637094099,0.0005191015408431633,618.0,231.96189240499987,0.3753428679692555,0.00034810432382242885,139.0,18.783103581000756,0.1351302415899335,2.8187731629361268e-05,167.0,1653.9208248842608,9.90371751427701,0.002482032649556706,486.0,923.769622239836,1.90076053958814,1.0,822.0,74.16052929891119,0.09021962201814013,1.0
33,Dorset,England,Rural,GB-DOR,254778.15514355476,6.2,21417.0,-68.6236559139785,0.29514189370654415,-68.6236559139785,1.6887589149831397,-23.462365591397848,0.31316582614663835,-45.064516129032256,0.4434812449643399,-55.193548387096776,0.30531765688878265,19.50537634408602,-0.1202888603742055,1458.0,3833.642131452135,2.6293841779507097,0.015046981281782456,1242.0,2430.570003615593,1.956980679239608,0.009539946634145648,442.0,1849.6960728101221,4.184832743914304,0.007260026165775126,154.0,94.84340360448488,0.6158662571719797,0.00037225877372039747,26.0,6.4237185650001205,0.2470660986538508,2.5212987987061434e-05,101.0,94.46260570240332,0.9352733237861716,0.00037076414832024496,33.0,1126.7828284945008,34.14493419680306,0.004422603766243676,104.0,263.4380091220453,2.533057780019666,0.0010339897821051852,327.0,96.70725376579252,0.2957408372042585,0.00037957435444692194,53.0,6.427571655000616,0.12127493688680407,2.5228111300904114e-05,92.0,1665.4045361545573,18.102223219071274,0.006536684965067688,226.0,446.6239449735754,1.9762121459007762,1.0,342.0,32.528259414777395,0.09511186963385203,1.0
34,Dumfries and Galloway,Scotland,Rural,GB-DGY,649206.7115192524,,18482.0,-63.81720430107527,0.22344901674077175,-63.81720430107527,0.5099967174957478,-22.365591397849464,0.21357166303601802,-53.43010752688172,0.29245620840917913,-48.763440860215056,0.24921667512160173,17.818181818181817,-0.07117611403075741,869.0,1679.3569662380685,1.9325166469943251,0.002586783125374801,712.0,579.1427921094099,0.8134027979064746,0.0008920776415790878,268.0,1353.9016288636526,5.051871749491241,0.002085470782788576,11.0,5.050047055001091,0.459095186818281,7.778796745928789e-06,49.0,12.698672355000042,0.25915657867347025,1.9560291244190964e-05,118.0,75.49075644499648,0.639752173262682,0.00011628154038693696,33.0,1002.0720698636562,30.365820298898672,0.0015435331337204446,60.0,83.61117323000126,1.3935195538333542,0.0001287897548599538,100.0,50.77468711000026,0.5077468711000026,7.821035458980236e-05,15.0,1.8322586799992064,0.12215057866661376,2.822303971121023e-06,96.0,165.85127528862228,1.7276174509231488,0.00025546759197929815,111.0,253.6874547349941,2.285472565180127,1.0,276.0,28.288571475795642,0.10249482418766537,1.0
35,Dundee City Council,Scotland,Urban,GB-DND,8399.605564952713,,18103.0,-68.3010752688172,0.22822356838053168,-70.93650793650794,0.258287773259793,-28.107526881720432,0.241114857807884,-59.88172043010753,0.1793888573901107,-58.12903225806452,0.24198024529259066,21.07246376811594,-0.09604355358979062,329.0,928.1624609115812,2.821162495171979,0.11050071979383551,233.0,563.8239740819643,2.419845382326027,0.06712505363757976,128.0,476.9106419952122,3.725864390587595,0.056777742515091184,14.0,14.610995810000402,1.0436425578571715,0.00173948594335961,23.0,6.539236890001775,0.2843146473913815,0.0007785171386245431,17.0,68.02224922499882,4.001308777941107,0.008098267079209184,6.0,283.1682984893224,47.19471641488707,0.03371209472869058,49.0,71.4830576852921,1.4588379119447366,0.008510287433442659,35.0,11.807363485000662,0.3373532424285903,0.001405704517158138,18.0,3.1478937650003176,0.17488298694446208,0.000374766855497939,37.0,346.565893717173,9.366645776139812,0.04125978190728579,32.0,112.57215516559597,3.517879848924874,1.0,98.0,10.245316679195883,0.10454404774689675,1.0
36,East Ayrshire Council,Scotland,Rural,GB-EAY,126206.60456840014,,,-61.55913978494624,0.3233117483811284,,,-19.258064516129032,0.20242606905195293,-51.16129032258065,0.1921458625525947,-53.18279569892473,0.2584972098713854,21.107692307692307,-0.0773964845841002,385.0,773.7480348823012,2.009735155538445,0.006130804624118964,295.0,406.5801041868727,1.3782376413114328,0.0032215437977853104,142.0,488.73809943042716,3.4418176016227267,0.003872523954683734,5.0,2.620850134999923,0.5241700269999846,2.0766346927426464e-05,36.0,13.241314765000281,0.36781429902778556,0.00010491776409232126,29.0,48.938136479996984,1.687521947586103,0.000387762087787363,9.0,284.4381777254281,31.60424196949201,0.002253750338170862,42.0,69.00482916000085,1.6429721228571632,0.0005467608402585804,33.0,11.164062281872454,0.3383049176324986,8.845862163910662e-05,3.0,0.4836090449998137,0.16120301499993792,3.8318838118944265e-06,38.0,212.18455047500635,5.583803959868588,0.0016812475955646899,52.0,121.57016873499796,2.3378878602884225,1.0,138.0,10.102336079998924,0.07320533391303569,1.0
37,East Dunbartonshire Council,Scotland,Rural,GB-EDU,17934.838440731266,,,-56.98924731182796,0.3357106621706305,,,-10.580645161290322,0.33159261138133744,-54.93478260869565,0.39654416086092553,-61.46236559139785,0.2708215212915163,20.666666666666668,0.028798610183081615,263.0,988.1513298673897,3.757229391130759,0.055096751115595734,200.0,218.0368402981613,1.0901842014908065,0.012157167794887099,94.0,847.618521946035,9.017218318574841,0.0472610068246299,2.0,0.9446940800003283,0.47234704000016414,5.267368775705625e-05,16.0,5.4262013249997425,0.3391375828124839,0.00030255088959577477,9.0,28.616304755001295,3.179589417222366,0.001595570813172851,19.0,713.5659086742289,37.55610045653837,0.039786581352953314,19.0,50.30009201500006,2.6473732639473715,0.002804602460246592,25.0,8.494055642062115,0.3397622256824846,0.0004736064765864589,9.0,0.8222875549999538,0.09136528388888375,4.5848617912971074e-05,22.0,92.9007351542915,4.222760688831432,0.005179903652954434,31.0,77.50403237680618,2.500130076671167,1.0,111.0,9.577018289999904,0.08627944405405319,1.0
38,East Lothian Council,Scotland,Rural,GB-ELN,69758.89235569048,,21864.0,-66.47727272727273,0.26964181555311667,,0.6361801261175553,-18.741935483870968,0.24174151771060248,-41.41935483870968,0.3875593088836499,-58.935483870967744,0.2520814061054576,20.833333333333332,0.02516635655492114,450.0,2069.934694909259,4.599854877576131,0.029672700139144446,351.0,751.5774927271068,2.141246418025945,0.010773930997856476,147.0,1410.9132485335338,9.59804930975193,0.020225568395488443,6.0,2.718536524999998,0.453089420833333,3.897046574562243e-05,31.0,8.855788340001787,0.2856705916129609,0.00012694852284705736,16.0,10.806959470001972,0.6754349668751233,0.00015491873659488246,20.0,1264.4217123121514,63.22108561560757,0.018125599039976844,39.0,43.551116940000014,1.1166953061538465,0.0006243091807986168,40.0,27.00866963999929,0.6752167409999823,0.00038717170998481455,9.0,1.528584589999643,0.16984273222218257,2.191239766545621e-05,25.0,605.6801307910958,24.227205231643833,0.008682479184199496,48.0,92.5560463513812,1.928250965653775,1.0,216.0,12.807149949628496,0.059292360877909706,1.0
39,East Renfrewshire Council,Scotland,Rural,GB-ERW,17376.54148786139,,19730.0,-48.9,0.3462665925831735,,0.13634839709129593,-11.67741935483871,0.19454805884634896,-55.40963855421687,0.16270446413442832,-62.89247311827957,0.27826683775476707,19.0,0.25675675675675663,209.0,761.5715912230153,3.6438832115933746,0.04382757016147437,149.0,374.15422648616084,2.5111021911822875,0.021532145896093948,82.0,444.8622596765398,5.4251495082504855,0.025601311974957974,2.0,1.0283865499997369,0.5141932749998684,5.918246451505496e-05,12.0,3.709979910522996,0.309164992543583,0.00021350508172841249,4.0,9.383799140646843,2.345949785161711,0.0005400268601897575,10.0,354.59685602702825,35.45968560270283,0.020406641694190788,31.0,27.743990529303083,0.8949674364291317,0.0015966347819377068,18.0,7.535570768886282,0.4186428204936823,0.0004336634406881458,7.0,1.3665382699999087,0.1952197528571298,7.864270752350357e-05,13.0,293.8080149969417,22.600616538226287,0.01690831372872359,22.0,57.44489493968561,2.611131588167528,1.0,90.0,4.953560090000766,0.05503955655556407,1.0
40,East Riding of Yorkshire,England,Rural,GB-ERY,246986.8012498245,25.2,20350.0,-65.24731182795699,0.27677479036734187,-65.24731182795699,1.2388767867267465,-20.172043010752688,0.28080331831338945,-31.462365591397848,0.3484527468592401,-51.26881720430107,0.3136880427322372,18.86021505376344,-0.10380173674315894,1055.0,2634.581396520484,2.4972335512042503,0.010666891441926216,848.0,1227.5744850667236,1.4476114210692494,0.004970202775431086,349.0,1774.8668688343464,5.085578420728786,0.007186079822294179,104.0,108.05056700662345,1.0389477596790717,0.0004374750653065524,57.0,15.52418599999987,0.2723541403508749,6.285431416352213e-05,70.0,66.56542090654888,0.9509345843792697,0.0002695100328021928,25.0,1248.0533287189255,49.92213314875702,0.005053117504269117,69.0,134.30494763659877,1.9464485164724459,0.0005437737844977018,207.0,84.54571604527095,0.4084334108467196,0.0003423086400465338,56.0,9.124449098239165,0.1629365910399851,3.694306356480111e-05,79.0,570.8668137398319,7.226162199238378,0.0023113251835769405,142.0,367.85995738058335,2.5905630801449533,1.0,246.0,29.686009987865276,0.12067483734904584,1.0
41,East Sussex,England,Rural,GB-ESX,172720.7959576386,14.5,26295.0,-66.06451612903226,0.29869296648861543,-66.06451612903226,1.348273701172749,-21.838709677419356,0.2689415415833607,-48.0,0.371460117573334,-54.064516129032256,0.31729879740980566,19.107526881720432,-0.11375369281728387,1391.0,3934.2409872179423,2.828354412090541,0.022778038772950374,1083.0,1980.3013953479888,1.8285331443656405,0.01146533273175557,531.0,2510.080426710376,4.727081782882064,0.014532589505469838,133.0,107.157756969996,0.8056974208270375,0.000620410277615195,60.0,19.166380185000445,0.3194396697500074,0.00011096741465747518,45.0,85.87126504500459,1.9082503343334354,0.0004971680715625311,30.0,1762.779066096798,58.7593022032266,0.01020594570748236,133.0,160.5486519431512,1.2071327213770768,0.000929527050017343,227.0,93.54082310325934,0.4120741105870456,0.0005415724411448469,85.0,11.445493645000646,0.1346528664117723,6.626586903761005e-05,108.0,1099.3814515854067,10.179457885050063,0.006365078654773224,223.0,556.1408348404264,2.493905088970522,1.0,347.0,38.20926380389792,0.11011315217261648,1.0
42,Edinburgh,Scotland,Urban,GB-EDH,25920.137024187014,,23374.0,-78.68817204301075,0.13434394676374922,-78.68817204301075,0.7727761033690429,-31.107526881720432,0.1793590164423621,-79.18279569892474,0.1212139297544091,-70.86021505376344,0.1953686849094328,26.043010752688172,-0.08421115454626839,792.0,2920.035223247302,3.6869131606657852,0.11265508436635624,556.0,1662.5864254730982,2.9902633551674427,0.06414265572445388,307.0,1478.2495525189354,4.815145122211516,0.05703093124621708,41.0,32.009837984999315,0.7807277557316906,0.0012349409246999652,69.0,20.09531500999891,0.29123644942027405,0.0007752781164407907,36.0,94.7660323199974,2.6323897866665944,0.003656077598338612,31.0,1073.4652109880521,34.62791003187265,0.04141433395920566,92.0,158.05259123336083,1.7179629481887047,0.006097675760196648,79.0,27.366876750002742,0.34641616139243975,0.0010558152807782506,44.0,5.835680542795036,0.13262910324534172,0.0002251408060593797,90.0,1271.8279814606294,14.131422016229216,0.049067178166297534,71.0,220.80075474472852,3.1098697851370214,1.0,239.0,15.814942212740085,0.06617130632945642,1.0
43,Essex,England,Rural,GB-ESS,344334.8818949746,18.1,22366.0,-64.19354838709677,0.2856673927963953,-64.19354838709677,1.1166035033272657,-24.204301075268816,0.2852048581062934,-69.41935483870968,0.24327832651965053,-55.39784946236559,0.3295485064605653,21.602150537634408,-0.12413834263376207,3293.0,10246.175439172066,3.1115018035748756,0.029756426019880395,2686.0,6291.354806490783,2.3422765474649228,0.018271035370763584,1168.0,5579.642423841242,4.777091116302433,0.01620411615905671,345.0,281.40571118710074,0.8156687280785528,0.0008172442758004753,92.0,31.680622715000833,0.3443545947282699,9.200526690950737e-05,126.0,214.62863222983165,1.703401843093902,0.0006233136505040329,78.0,3204.1426821210093,41.07875233488473,0.00930530960002566,249.0,693.4370808572031,2.7848878749285264,0.0020138450018221156,543.0,266.78962302805184,0.4913252726115135,0.0007747969696239638,188.0,25.560246988049293,0.13595876057473028,7.423078035946823e-05,231.0,3811.801489395634,16.501305148898847,0.011070041665306129,561.0,1624.8217911599772,2.896295527914398,1.0,880.0,91.9075594901833,0.10444040851157194,1.0
44,Falkirk,Scotland,Rural,GB-FAL,30706.541325975544,,18369.0,-63.31182795698925,0.27007549759780375,-68.91111111111111,0.5134955256533598,-22.43010752688172,0.15409865417325655,-53.96774193548387,0.16345379129241158,-54.333333333333336,0.2668675957148398,22.718309859154928,-0.10385099613346377,433.0,1129.8650945278969,2.6093882090713554,0.036795583147363836,362.0,742.0993133190108,2.04999810309119,0.024167466646308606,131.0,524.3242632005071,4.002475291606924,0.017075327945090518,4.0,3.8044096700000516,0.9511024175000129,0.00012389574031191171,25.0,7.376982274999981,0.29507929099999924,0.00024024139341149374,18.0,50.15478322999629,2.786376846110905,0.0016333582703946185,11.0,333.436184156527,30.31238037786609,0.010858799778744986,33.0,46.577891487357874,1.411451257192663,0.0015168719587430805,30.0,13.21103022999883,0.4403676743332943,0.0004302350463294686,2.0,0.3747232900002623,0.18736164500013114,1.220337015563759e-05,53.0,526.6676494522272,9.937125461362777,0.017151643484077574,60.0,136.55848199162222,2.2759746998603703,1.0,197.0,11.702958745166104,0.059405881955157884,1.0
45,Fife,Scotland,Rural,GB-FIF,132174.18989778348,,18751.0,-65.0,0.22680612336247802,-65.0,0.8805765271105009,-18.774193548387096,0.19350362567515136,-49.81720430107527,0.24872429948375155,-54.935483870967744,0.25482677329832004,19.612903225806452,-0.08404702933365163,1272.0,4058.31028235887,3.1904955049991117,0.030704256901421922,1017.0,1753.798314125013,1.7244821181170236,0.013268841030773918,415.0,2705.9092588347917,6.520263274300703,0.020472296905525947,27.0,14.850088644999332,0.5500032831481234,0.00011235240901785443,77.0,22.89409564999855,0.2973259175324487,0.00017321154506567154,75.0,93.45898899999833,1.246119853333311,0.0007070895541124524,53.0,2118.8616537358985,39.97852176860186,0.01603082761751378,105.0,160.43012037295637,1.5279059083138702,0.0012137779735743003,105.0,36.47156958499934,0.34734828176189847,0.00027593563927423743,20.0,2.32609847499995,0.1163049237499975,1.7598734494221842e-05,79.0,1144.1769500979415,14.483252532885334,0.008656583792817548,160.0,401.39729060094004,2.5087330662558753,1.0,571.0,63.44342619613302,0.11110932783911212,1.0
46,Flintshire,Wales,Rural,GB-FLN,42565.56280880771,29,,-62.39784946236559,0.19432425173823523,-66.06666666666666,0.39608538819102534,-25.172043010752688,0.16713914833935134,-40.54838709677419,0.275103697293426,-53.75268817204301,0.25430455671272123,22.08955223880597,-0.09246050777192938,496.0,1141.9521492938454,2.3023228816408174,0.026828075889027164,396.0,704.9022666554172,1.7800562289278212,0.01656038873071257,182.0,573.4781872665395,3.150979050915052,0.013472820501456517,14.0,4.893124189999505,0.34950887071425035,0.00011495499805742062,32.0,6.63016366999956,0.20719261468748626,0.00015576356172665573,26.0,28.746917865281024,1.1056506871261933,0.0006753562262151667,12.0,366.14573141999836,30.512144284999863,0.008601923885386407,46.0,62.85689589343032,1.366454258552833,0.001476707736152003,60.0,27.426774814999916,0.45711291358333195,0.0006443418812102431,10.0,1.4170916549998034,0.14170916549998033,3.329197504952472e-05,27.0,478.7177257070245,17.730286137297202,0.011246596875913215,82.0,136.42830462811125,1.663759812537942,1.0,187.0,28.68941945000085,0.15341935534759812,1.0
47,Glasgow City,Scotland,Urban,GB-GLG,17472.006701806673,,17145.0,-73.82795698924731,0.179523141654979,-73.82795698924731,0.857673599713527,-27.956989247311828,0.1966070842409955,-77.60215053763442,0.14571334785592793,-62.74193548387097,0.24787383247291925,22.548387096774192,-0.09760974008534508,1056.0,2577.6408888594547,2.4409478114199383,0.1475297561895347,755.0,1864.5247337934866,2.4695691838324327,0.10671497359262617,404.0,968.4448397257985,2.3971406923905905,0.05542836929118494,36.0,36.09451602000119,1.002625445000033,0.0020658483387754694,78.0,40.57431854585218,0.5201835711006689,0.0023222471945169663,23.0,239.53478648592753,10.414555934170762,0.013709632246258164,17.0,390.9612340514069,22.997719650082757,0.022376435673584077,176.0,277.58853074370813,1.5772075610437961,0.01588761585782842,123.0,41.815236285581946,0.3399612706144874,0.0023932703895573762,30.0,3.9920717249993047,0.13306905749997683,0.00022848387097897056,93.0,1268.7569039421446,13.642547354216608,0.0726165531868157,103.0,255.32868465983248,2.4789192685420627,1.0,377.0,22.994606399999316,0.06099365092838015,1.0
